50.6108	31996
51.4372	31623
52.2635	31388
53.0887	30893
53.9148	30437
54.7407	29994
55.5656	29478
56.3914	29286
57.2161	28450
58.0416	28267
58.8671	27880
59.6914	27392
60.5166	27068
61.3408	26526
62.1658	26084
62.9897	25387
63.8145	25385
64.6382	25028
65.4628	24367
66.2863	24322
67.1107	23597
67.9339	23251
68.7581	22817
69.5812	22247
70.4051	21829
71.228	21511
72.0517	21089
72.8743	20756
73.6978	20362
74.5203	19981
75.3436	19550
76.1658	19302
76.9879	18986
77.8109	18618
78.6328	18459
79.4555	17992
80.2772	17756
81.0988	17398
81.9212	17166
82.7426	17020
83.5638	16677
84.3859	16332
85.207	16105
86.0279	15846
86.8497	15606
87.6704	15248
88.491	14882
89.3115	14884
90.1329	14574
90.9532	14336
91.7734	14178
92.5935	13888
93.4144	13666
94.2343	13433
95.0541	13217
95.8737	12966
96.6933	12851
97.5137	12574
98.333	12450
99.1523	12265
99.9714	11991
100.79	11834
101.609	11653
102.429	11526
103.248	11359
104.066	11274
104.885	10927
105.703	10905
106.522	10646
107.34	10539
108.158	10380
108.976	10148
109.794	10063
110.612	9962
111.43	9737
112.247	9620
113.065	9437
113.882	9309
114.699	9165
115.517	9021
116.334	8896
117.15	8730
117.967	8612
118.784	8440
119.6	8338
120.416	8216
121.232	8168
122.049	7959
122.865	7790
123.681	7699
124.497	7572
125.313	7364
126.128	7327
126.944	7265
127.76	7069
128.575	7108
129.389	6933
130.204	6773
131.02	6675
131.835	6532
132.649	6511
133.464	6385
134.278	6291
135.093	6199
135.907	6115
136.721	5927
137.535	5885
138.349	5817
139.163	5695
139.977	5684
140.79	5573
141.603	5447
142.417	5338
143.231	5353
144.043	5277
144.856	5162
145.67	5103
146.482	5024
147.295	4967
148.108	4898
148.919	4896
149.732	4788
150.545	4675
151.356	4649
152.169	4604
152.98	4546
153.792	4449
154.604	4424
155.415	4378
156.227	4320
157.038	4339
157.849	4232
158.66	4187
159.471	4145
160.282	4126
161.093	4044
161.903	4026
162.714	3943
163.524	3930
164.335	3849
165.145	3858
165.955	3769
166.765	3727
167.575	3699
168.384	3656
169.195	3656
170.004	3631
170.813	3550
171.623	3469
172.431	3415
173.241	3429
174.05	3457
174.858	3365
175.667	3373
176.476	3339
177.284	3321
178.093	3289
178.901	3251
179.709	3244
180.517	3203
181.325	3162
182.133	3076
182.941	3129
183.748	3110
184.556	3061
185.363	3026
186.171	3034
186.978	3019
187.784	2984
188.591	2990
189.399	2962
190.205	2888
191.012	2942
191.818	2894
192.624	2845
193.43	2818
194.237	2816
195.043	2728
195.849	2770
196.655	2763
197.46	2712
198.266	2695
199.071	2709
199.876	2648
200.682	2662
201.487	2653
202.292	2627
203.097	2614
203.902	2622
204.707	2619
205.511	2573
206.316	2565
207.12	2528
207.924	2527
208.728	2568
209.532	2504
210.336	2481
211.14	2495
211.944	2457
212.747	2452
213.551	2473
214.354	2437
215.158	2423
215.96	2440
216.763	2399
217.566	2425
218.369	2395
219.172	2373
219.974	2335
220.777	2318
221.579	2318
222.381	2249
223.183	2262
223.985	2280
224.787	2210
225.589	2269
226.391	2236
227.192	2233
227.994	2216
228.795	2182
229.597	2160
230.397	2169
231.198	2152
231.999	2136
232.8	2104
233.6	2104
234.401	2110
235.202	2087
236.003	2082
236.802	2076
237.603	2035
238.403	2033
239.202	2075
240.002	2006
240.801	2035
241.601	2019
242.401	1999
243.2	1989
244	2011
244.799	2001
245.597	2010
246.397	1966
247.195	1934
247.994	1972
248.792	2005
249.591	1937
250.389	1967
251.188	1911
251.985	1920
252.784	1897
253.581	1905
254.379	1899
255.177	1873
255.975	1911
256.772	1888
257.57	1880
258.366	1864
259.164	1878
259.961	1873
260.758	1867
261.555	1843
262.351	1860
263.148	1868
263.944	1844
264.74	1843
265.537	1841
266.333	1845
267.129	1812
267.925	1758
268.721	1813
269.516	1793
270.312	1779
271.107	1755
271.902	1748
272.698	1732
273.493	1748
274.288	1706
275.083	1717
275.878	1731
276.673	1682
277.467	1688
278.262	1708
279.057	1713
279.851	1688
280.645	1616
281.439	1661
282.232	1608
283.026	1648
283.821	1646
284.614	1640
285.407	1630
286.201	1650
286.994	1599
287.787	1572
288.58	1550
289.373	1554
290.165	1546
290.958	1569
291.752	1561
292.544	1543
293.336	1512
294.129	1510
294.921	1497
295.713	1523
296.505	1520
297.297	1514
298.089	1480
298.88	1479
299.672	1491
300.463	1464
301.255	1440
302.045	1441
302.836	1429
303.627	1444
304.418	1416
305.209	1447
306	1416
306.79	1427
307.581	1417
308.371	1371
309.161	1407
309.951	1376
310.741	1403
311.531	1391
312.321	1417
313.111	1406
313.9	1359
314.689	1345
315.479	1352
316.268	1409
317.058	1364
317.846	1347
318.635	1390
319.424	1365
320.213	1351
321.001	1321
321.79	1346
322.578	1313
323.366	1324
324.154	1284
324.943	1325
325.73	1342
326.518	1330
327.306	1338
328.093	1277
328.881	1312
329.668	1316
330.456	1308
331.243	1311
332.03	1294
332.817	1277
333.603	1318
334.39	1320
335.177	1318
335.963	1315
336.75	1282
337.536	1315
338.323	1306
339.108	1322
339.895	1298
340.68	1313
341.466	1307
342.252	1307
343.038	1342
343.823	1286
344.608	1326
345.393	1356
346.178	1326
346.964	1324
347.748	1314
348.532	1351
349.318	1345
350.102	1355
350.887	1333
351.671	1355
352.455	1334
353.24	1339
354.023	1359
354.807	1335
355.591	1329
356.375	1356
357.158	1335
357.941	1339
358.725	1300
359.508	1349
360.291	1372
361.074	1356
361.858	1335
362.641	1369
363.423	1378
364.205	1378
364.988	1368
365.771	1413
366.553	1438
367.335	1427
368.117	1475
368.899	1486
369.681	1517
370.463	1476
371.245	1534
372.026	1507
372.807	1506
373.589	1518
374.37	1484
375.151	1504
375.932	1469
376.713	1468
377.493	1442
378.274	1446
379.055	1450
379.835	1428
380.615	1404
381.396	1384
382.176	1324
382.956	1346
383.736	1340
384.516	1340
385.296	1325
386.075	1310
386.855	1293
387.634	1297
388.414	1268
389.193	1250
389.972	1280
390.751	1292
391.529	1289
392.308	1252
393.087	1284
393.866	1291
394.644	1269
395.423	1284
396.2	1251
396.978	1309
397.757	1285
398.535	1255
399.313	1272
400.09	1285
400.867	1274
401.645	1289
402.423	1316
403.199	1321
403.977	1284
404.754	1334
405.531	1367
406.307	1379
407.084	1360
407.861	1384
408.637	1412
409.414	1409
410.191	1417
410.966	1457
411.743	1473
412.518	1506
413.294	1483
414.07	1577
414.845	1561
415.621	1604
416.396	1670
417.172	1669
417.947	1727
418.722	1742
419.497	1832
420.272	1892
421.047	1897
421.822	1959
422.597	2065
423.371	2081
424.145	2221
424.919	2271
425.693	2286
426.468	2398
427.241	2408
428.016	2433
428.789	2510
