51.4629	6656
52.7545	6926
54.0474	6993
55.3386	7253
56.6296	7288
57.9203	7302
59.2108	7114
60.5012	7116
61.7928	7035
63.0827	6978
64.3724	6878
65.6619	6858
66.9511	6771
68.2402	6680
69.5291	6684
70.8177	6642
72.1076	6576
73.3958	6442
74.6838	6372
75.9716	6312
77.2592	6213
78.5466	6144
79.8337	6101
81.1207	5975
82.4074	5882
83.694	5819
84.9803	5775
86.2664	5785
87.5523	5657
88.838	5653
90.1235	5690
91.4087	5554
92.6938	5416
93.9786	5392
95.2633	5403
96.5477	5323
97.8319	5271
99.1159	5276
100.4	5158
101.683	5174
102.967	5134
104.25	5125
105.533	5043
106.814	5029
108.097	5062
109.379	4986
110.661	4963
111.943	4921
113.225	4904
114.506	4927
115.787	4839
117.067	4796
118.348	4784
119.628	4823
120.909	4731
122.189	4747
123.469	4634
124.747	4713
126.027	4692
127.306	4599
128.586	4677
129.865	4642
131.142	4583
132.42	4598
133.699	4636
134.977	4578
136.253	4621
137.531	4567
138.809	4554
140.085	4549
141.362	4598
142.639	4584
143.915	4503
145.19	4599
146.466	4596
147.743	4554
149.017	4590
150.293	4566
151.568	4504
152.842	4511
154.117	4518
155.39	4508
156.665	4499
157.939	4506
159.212	4401
160.486	4446
161.758	4398
163.032	4349
164.305	4423
165.577	4396
166.85	4278
168.121	4245
169.393	4281
170.664	4228
171.936	4148
173.208	4233
174.479	4242
175.75	4235
177.02	4152
178.291	4107
179.56	4157
180.831	4144
182.1	4129
183.369	4138
184.639	4129
185.907	4140
187.177	4114
188.445	4105
189.714	4032
190.981	4062
192.25	3980
193.517	3994
194.784	3987
196.053	3961
197.319	3903
198.587	3906
199.853	3944
201.119	3894
202.386	3872
203.652	3810
204.917	3782
206.183	3794
207.448	3738
208.713	3708
209.979	3693
211.243	3663
212.507	3615
213.771	3640
215.036	3684
216.299	3620
217.563	3591
218.827	3616
220.09	3570
221.353	3644
222.615	3574
223.879	3532
225.141	3548
226.403	3482
227.664	3511
228.925	3392
230.188	3475
231.449	3439
232.71	3449
233.97	3390
235.231	3392
236.491	3370
237.752	3352
239.012	3369
240.272	3374
241.531	3379
242.79	3234
244.049	3293
245.308	3242
246.566	3221
247.826	3262
249.084	3198
250.342	3144
251.6	3168
252.857	3199
254.115	3189
255.372	3151
256.629	3113
257.885	3086
259.142	3071
260.398	3084
261.654	3025
262.91	3035
264.166	3050
265.421	3023
266.677	2999
267.932	3006
269.187	3024
270.441	3004
271.696	3011
272.95	3012
274.204	2956
275.458	2974
276.712	2929
277.964	2987
279.217	2974
280.47	2979
281.723	2962
282.975	2931
284.228	2953
285.48	2968
286.732	2992
287.984	2913
289.234	2951
290.485	2961
291.737	2976
292.988	2950
294.239	2949
295.488	2939
296.738	2964
297.988	2916
299.238	2935
300.488	2952
301.736	2943
302.986	2968
304.235	2898
305.484	2944
306.731	2958
307.98	2953
309.228	2966
310.477	2950
311.723	2960
312.971	2887
314.218	2912
315.464	2982
316.712	2898
317.959	2932
319.204	2902
320.451	2889
321.697	2907
322.942	2903
324.188	2917
325.432	2925
326.678	2888
327.923	2925
329.167	2935
330.412	2953
331.655	2973
332.9	2993
334.144	2999
335.387	2951
336.631	2985
337.873	3010
339.117	2965
340.359	2946
341.602	2961
342.843	2940
344.086	3006
345.327	2953
346.57	2916
347.81	2921
349.052	2931
350.293	2978
351.534	2943
352.774	2942
354.016	2959
355.255	2955
356.496	2923
357.735	2924
358.974	2903
360.214	2901
361.453	2936
362.693	2917
363.931	2947
365.169	2872
366.408	2885
367.645	2844
368.883	2849
370.121	2834
371.358	2842
372.595	2872
373.833	2851
375.07	2840
376.306	2870
377.543	2871
378.779	2834
380.014	2861
381.251	2838
382.486	2862
383.721	2903
384.956	2878
386.192	2881
387.427	2911
388.661	2864
389.895	2869
391.129	2864
392.364	2849
393.597	2892
394.83	2903
396.063	2871
397.296	2856
398.53	2958
399.763	2930
400.995	2939
402.227	2910
403.459	2939
404.69	2956
405.922	2957
407.154	2923
408.385	2958
409.616	2928
410.847	2940
412.077	2983
413.308	2996
414.538	3018
415.767	3036
416.997	2988
418.227	3028
419.456	2980
420.685	3005
421.914	3039
423.142	3003
424.371	3042
425.599	3021
426.827	3004
428.055	3066
429.283	3005
430.51	3034
431.738	3036
432.965	2999
434.192	3032
435.418	3045
436.645	3035
437.871	3042
439.097	3049
440.323	3023
441.549	3013
442.773	3019
443.998	3028
445.224	2981
446.449	3055
447.673	3006
448.898	3034
450.122	2977
451.345	3049
452.569	2958
453.793	2966
455.016	3000
456.24	3007
457.461	2965
458.684	2943
459.907	2939
461.13	2984
462.351	2952
463.573	2989
464.795	3007
466.017	2976
467.237	2979
468.459	2980
469.68	2962
470.901	2950
472.12	2939
473.341	2996
474.561	2986
475.78	2929
477	2940
478.22	2975
479.439	2992
480.658	2925
481.877	2913
483.095	2954
484.314	2910
485.531	2959
486.75	2921
487.968	2956
489.185	2950
490.403	2914
491.619	3000
492.837	2929
494.053	2939
495.27	2963
496.485	2906
497.702	2932
498.919	2956
500.134	2889
501.35	2932
502.564	2949
503.779	2945
504.995	2938
506.209	2964
507.424	2888
508.637	2966
509.852	2903
511.065	2944
512.28	2972
513.493	2948
514.707	2975
515.919	2963
517.132	3013
518.345	2951
519.557	2974
520.769	2999
521.982	2986
523.193	2969
524.406	2965
525.616	2977
526.827	2985
528.039	2991
529.25	2977
530.46	3014
531.67	2975
532.881	2998
534.09	3018
535.3	2949
536.51	3017
537.719	2949
538.928	2993
540.137	3000
541.347	3029
542.555	2954
543.763	2967
544.971	2924
546.179	2957
547.388	2918
548.595	2893
549.802	2885
551.009	2932
552.216	2927
553.422	2902
554.63	2885
555.836	2887
557.042	2845
558.248	2908
559.453	2848
560.659	2880
561.864	2818
563.069	2848
564.274	2857
565.48	2837
566.684	2809
567.888	2806
569.092	2777
570.296	2816
571.5	2802
572.703	2775
573.907	2803
575.11	2806
576.313	2812
577.515	2835
578.718	2790
579.92	2747
581.122	2777
582.324	2764
583.526	2761
584.728	2819
585.929	2806
587.129	2765
588.33	2785
589.531	2781
590.731	2815
591.932	2769
593.132	2810
594.332	2759
595.532	2784
596.732	2780
597.93	2805
599.129	2791
600.328	2828
601.527	2816
602.726	2784
603.924	2826
605.121	2807
606.319	2841
607.517	2817
608.715	2804
609.913	2787
611.109	2823
612.306	2784
613.503	2750
614.699	2793
615.895	2803
617.092	2845
618.288	2799
619.483	2820
620.679	2816
621.874	2822
623.068	2804
624.264	2794
625.459	2827
626.652	2766
627.847	2801
629.042	2807
630.235	2804
631.429	2770
632.623	2745
633.815	2749
635.009	2791
636.201	2786
637.394	2759
638.586	2747
639.779	2723
640.972	2750
642.163	2744
643.355	2757
644.546	2735
645.738	2756
646.928	2703
648.12	2782
649.31	2810
650.501	2748
651.691	2765
652.882	2717
654.071	2751
655.261	2727
656.45	2736
657.639	2731
658.829	2764
660.017	2698
661.207	2745
662.394	2746
663.582	2740
664.771	2750
665.959	2742
667.147	2805
668.334	2765
669.521	2773
670.709	2777
671.896	2750
673.082	2781
674.269	2761
675.455	2786
676.641	2767
677.828	2789
679.013	2825
680.198	2769
681.383	2814
682.569	2818
683.754	2817
684.938	2792
686.123	2834
687.308	2797
688.492	2845
689.676	2814
690.859	2870
692.042	2797
693.227	2848
694.41	2851
695.593	2830
696.775	2848
697.957	2772
699.14	2798
700.323	2807
701.505	2751
702.686	2782
703.868	2767
705.049	2789
706.23	2806
707.411	2746
708.592	2765
709.772	2799
710.953	2727
712.133	2791
713.313	2815
714.493	2730
715.672	2743
716.852	2731
718.031	2769
719.21	2723
720.389	2741
721.567	2725
722.746	2706
723.924	2670
725.102	2721
726.28	2721
727.458	2686
728.636	2722
729.813	2759
730.99	2717
732.167	2706
733.344	2754
734.521	2761
735.697	2724
736.872	2806
738.048	2716
739.224	2690
740.4	2717
741.575	2700
742.751	2672
743.925	2697
745.1	2710
746.274	2744
747.449	2725
748.623	2739
749.796	2736
750.97	2690
752.144	2734
753.318	2746
754.49	2745
755.664	2702
756.837	2806
758.01	2754
759.181	2787
760.354	2757
761.526	2761
762.697	2780
763.869	2733
765.041	2775
766.211	2761
767.383	2808
768.554	2821
769.724	2718
770.895	2829
772.064	2813
773.235	2747
774.405	2767
775.574	2796
776.744	2777
777.913	2790
779.083	2773
780.251	2800
781.42	2800
782.589	2763
783.757	2867
784.926	2754
786.093	2787
787.261	2776
788.428	2731
789.596	2758
790.763	2730
791.93	2717
793.097	2742
794.263	2738
795.43	2713
796.595	2649
797.762	2736
798.927	2726
800.094	2686
801.259	2671
802.423	2687
803.589	2687
804.754	2694
805.918	2708
807.083	2670
808.247	2672
809.41	2690
810.575	2688
811.738	2640
812.902	2657
814.066	2629
815.229	2621
816.391	2644
817.555	2667
818.717	2627
819.879	2609
821.041	2639
822.204	2659
823.365	2657
824.526	2634
825.688	2596
826.848	2626
828.011	2618
829.171	2637
830.331	2650
831.492	2687
832.652	2641
833.811	2661
834.972	2637
836.132	2589
837.291	2621
838.45	2649
839.609	2645
840.768	2639
841.927	2652
843.085	2629
844.243	2637
845.401	2618
846.559	2679
847.717	2664
848.876	2678
850.033	2672
851.19	2666
852.347	2644
853.504	2651
854.66	2638
855.817	2640
856.973	2651
858.128	2622
859.284	2646
860.439	2655
861.595	2627
862.75	2696
863.905	2620
865.06	2601
866.215	2672
867.37	2617
868.524	2670
869.679	2651
870.831	2599
871.985	2597
873.139	2601
874.293	2612
875.446	2611
876.599	2590
877.751	2576
878.904	2552
880.056	2577
881.209	2569
882.361	2553
883.512	2511
884.664	2503
885.816	2516
886.967	2478
888.117	2497
889.269	2493
890.42	2471
891.57	2500
892.72	2441
893.87	2462
895.021	2447
896.17	2445
897.32	2469
898.469	2448
899.618	2504
900.767	2464
901.917	2429
903.064	2449
904.213	2414
905.361	2385
906.509	2389
907.658	2419
908.805	2425
909.953	2414
911.099	2403
912.247	2434
913.393	2404
914.54	2341
915.686	2380
916.833	2386
917.979	2430
919.125	2385
920.27	2361
921.417	2406
922.561	2406
923.707	2386
924.852	2366
925.997	2436
927.141	2329
928.285	2392
929.43	2401
930.574	2420
931.719	2429
932.862	2410
934.005	2363
935.149	2459
936.292	2436
937.434	2452
938.578	2425
939.72	2405
940.862	2406
942.005	2388
943.147	2479
944.288	2404
945.431	2462
946.572	2438
947.713	2438
948.853	2422
949.995	2468
951.135	2457
952.276	2439
953.416	2459
954.557	2410
955.697	2435
956.836	2466
957.975	2464
959.115	2478
960.255	2469
961.394	2426
962.532	2427
963.671	2491
964.809	2445
965.947	2415
967.085	2449
968.223	2488
969.362	2471
970.499	2447
971.636	2423
972.773	2434
973.91	2466
975.047	2415
976.183	2389
977.32	2415
978.456	2388
979.592	2430
980.728	2428
981.863	2407
982.999	2431
984.134	2389
985.269	2423
986.404	2397
987.539	2374
988.674	2368
989.808	2378
990.942	2372
992.075	2373
993.209	2352
994.343	2350
995.476	2346
996.61	2346
997.743	2321
998.876	2361
1000.01	2340
1001.14	2379
1002.27	2341
1003.41	2348
1004.54	2362
1005.67	2330
1006.8	2379
1007.93	2369
1009.06	2357
1010.19	2417
1011.33	2338
1012.46	2361
1013.59	2373
1014.72	2302
1015.85	2314
1016.98	2324
1018.11	2315
1019.24	2283
1020.36	2277
1021.49	2319
1022.62	2292
1023.75	2273
1024.88	2273
1026.01	2264
1027.14	2282
1028.27	2256
1029.39	2315
1030.52	2269
1031.65	2230
1032.78	2232
1033.9	2263
1035.03	2251
1036.16	2239
1037.28	2217
1038.41	2230
1039.53	2251
1040.66	2252
1041.79	2220
1042.91	2223
1044.04	2199
1045.16	2281
1046.29	2239
1047.41	2194
1048.54	2224
1049.66	2251
1050.79	2227
1051.91	2192
1053.04	2192
1054.16	2205
1055.28	2208
1056.41	2197
1057.53	2204
1058.65	2198
1059.78	2181
1060.9	2249
1062.02	2183
1063.14	2196
1064.27	2214
1065.39	2180
1066.51	2131
1067.63	2143
1068.75	2181
1069.87	2215
1070.99	2211
1072.12	2195
1073.24	2178
1074.36	2175
1075.48	2191
1076.6	2162
1077.72	2173
1078.84	2143
1079.96	2155
1081.08	2232
1082.19	2204
1083.31	2163
1084.43	2180
1085.55	2176
1086.67	2199
1087.79	2190
1088.91	2170
1090.02	2214
1091.14	2170
1092.26	2194
1093.38	2225
1094.49	2164
1095.61	2190
1096.73	2169
1097.85	2187
1098.96	2187
1100.08	2154
1101.19	2158
1102.31	2174
1103.43	2200
1104.54	2192
1105.66	2206
1106.77	2173
1107.89	2176
1109	2173
1110.12	2185
1111.23	2192
1112.35	2193
1113.46	2197
1114.57	2142
1115.69	2188
1116.8	2167
1117.91	2183
1119.03	2162
1120.14	2189
1121.25	2217
1122.37	2210
1123.48	2196
1124.59	2188
1125.7	2192
1126.82	2167
1127.93	2194
1129.04	2175
1130.15	2168
1131.26	2154
1132.37	2180
1133.48	2154
1134.59	2173
1135.7	2154
1136.81	2179
1137.92	2162
1139.04	2144
1140.14	2163
1141.25	2178
1142.36	2162
1143.47	2201
1144.58	2117
1145.69	2140
1146.8	2104
1147.91	2120
1149.02	2099
1150.12	2144
1151.23	2104
1152.34	2077
1153.45	2070
1154.56	2093.96
1155.66	2088.9
1156.77	2120.41
1157.88	2105.37
1158.98	2112.97
1160.09	2093.82
1161.2	2096.06
1162.3	2087.81
1163.41	2067.91
1164.51	2097.85
1165.62	2099.57
1166.73	2077.31
1167.83	2034.7
1168.94	2052.13
1170.04	2047.15
1171.15	2060.07
1172.25	2049.69
1173.35	2053.68
1174.46	2037.58
1175.56	2012.64
1176.67	2042.92
1177.77	2027.66
1178.87	2001.47
1179.98	2043.77
1181.08	2005.85
1182.18	2017.26
1183.29	2034.76
1184.39	2006.18
1185.49	2052.85
1186.59	2039.27
1187.7	2030.57
1188.8	2045.46
1189.9	2071.83
1191	2030.85
1192.1	2037.48
1193.2	1993.9
1194.3	2025.55
1195.4	2018.41
1196.51	2012.96
1197.61	2027.41
1198.71	2020.18
1199.81	2017.02
1200.91	2037.87
1202.01	1996.5
1203.11	2013.21
1204.2	2032.35
1205.31	2033.64
1206.4	2002.45
1207.5	2031.86
1208.6	2038.76
1209.7	2027.29
1210.8	2037.37
1211.9	2047.15
1212.99	2045.97
1214.09	2036.05
1215.19	2042.32
1216.29	2054.53
1217.38	2041.23
1218.48	2015.18
1219.58	2028.54
1220.67	2050.37
1221.77	2069.06
1222.87	2046.17
1223.96	2089.95
1225.06	2069.56
1226.16	2068.27
1227.25	2034.94
1228.35	2074.22
1229.44	2102.06
1230.54	2096.35
1231.63	2078.25
1232.73	2072.9
1233.82	2089.76
1234.92	2058.31
1236.01	2070.68
1237.1	2084.78
1238.2	2068.08
1239.29	2063.53
1240.39	2068.93
1241.48	2070.65
1242.57	2082.88
1243.66	2078.18
1244.76	2073.39
1245.85	2041.93
1246.94	2068.3
1248.03	2056.25
1249.13	2064.19
1250.22	2090.44
1251.31	2076.47
1252.4	2093.02
1253.49	2101.21
1254.59	2097.24
1255.68	2112.98
1256.77	2097.26
1257.86	2099.96
1258.95	2134.32
1260.04	2122.89
1261.13	2100.1
1262.22	2098.1
1263.31	2102.68
1264.4	2120.25
1265.49	2126.38
1265.94	2125
1267.03	2132
1268.13	2093
1269.22	2106
1270.31	2120
1271.41	2109
1272.5	2064
1273.6	2094
1274.69	2084
1275.78	2083
1276.88	2072
1277.97	2067
1279.06	2097
1280.15	2056
1281.25	2084
1282.34	2034
1283.43	2004
1284.52	2041
1285.61	2027
1286.71	2075
1287.8	2081
1288.89	2024
1289.98	2048
1291.07	1990
1292.16	2036
1293.25	2034
1294.34	2053
