201.152	3121
201.958	3023
202.763	3060
203.569	2982
204.375	2991
205.179	2967
205.985	2985
206.79	2973
207.595	2975
208.4	2923
209.205	2929
210.01	2882
210.814	2851
211.618	2833
212.423	2896
213.227	2858
214.032	2876
214.835	2847
215.639	2872
216.443	2791
217.246	2802
218.05	2751
218.854	2818
219.657	2751
220.46	2749
221.263	2702
222.066	2696
222.869	2685
223.672	2676
224.475	2641
225.277	2672
226.08	2601
226.882	2611
227.684	2550
228.487	2532
229.288	2490
230.09	2466
230.892	2457
231.694	2436
232.495	2427
233.297	2430
234.098	2412
234.899	2464
235.7	2458
236.502	2423
237.302	2416
238.103	2439
238.904	2421
239.704	2422
240.505	2431
241.305	2428
242.106	2360
242.905	2387
243.705	2351
244.506	2346
245.305	2355
246.104	2355
246.904	2308
247.704	2333
248.504	2344
249.303	2278
250.101	2324
250.9	2319
251.7	2322
252.498	2333
253.297	2303
254.096	2340
254.894	2321
255.692	2295
256.49	2302
257.289	2307
258.087	2303
258.885	2315
259.682	2311
260.48	2282
261.278	2316
262.075	2294
262.873	2275
263.67	2267
264.467	2324
265.264	2269
266.061	2273
266.858	2228
267.655	2245
268.451	2210
269.247	2178
270.044	2170
270.84	2188
271.636	2201
272.432	2149
273.228	2189
274.024	2151
274.82	2120
275.616	2128
276.411	2120
277.207	2084
278.002	2091
278.797	2109
279.592	2098
280.387	2102
281.182	2156
281.977	2115
282.771	2115
283.566	2104
284.359	2080
285.154	2077
285.948	2070
286.742	2035
287.536	1993
288.33	1991
289.124	1999
289.918	1989
290.711	2000
291.505	2027
292.297	1976
293.091	1981
293.884	2005
294.677	1966
295.47	1975
296.263	1974
297.055	1978
297.848	1935
298.64	1936
299.433	1963
300.224	1916
301.017	1897
301.809	1863
302.601	1870
303.392	1876
304.184	1852
304.976	1879
305.767	1861
306.558	1867
307.35	1884
308.141	1892
308.931	1895
309.723	1911
310.514	1877
311.304	1907
312.095	1874
312.886	1889
313.675	1899
314.466	1858
315.256	1895
316.046	1836
316.836	1825
317.626	1866
318.416	1859
319.205	1851
319.995	1843
320.784	1836
321.573	1833
322.362	1832
323.151	1855
323.94	1826
324.729	1807
325.517	1847
326.307	1868
327.095	1796
327.884	1830
328.671	1823
329.46	1816
330.248	1779
331.035	1777
331.824	1847
332.611	1822
333.399	1792
334.186	1799
334.974	1837
335.761	1836
336.548	1845
337.335	1878
338.123	1837
338.909	1882
339.696	1848
340.483	1833
